MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
4,7,52.0,5720,1,1,3,3,0,4,0,17,0,2,0,0,5,6,1941,1950,1,1,15,15,3,0.0,2,4,1,2,2,4,6,0,6,0,676,676,1,0,1,4,676,455,0,1131,0,0,1,1,3,1,2,5,0,0,3,5,1941.0,3,1,200,5,5,2,26,0,0,0,0,0,4,4,5,0,8,2009,0,0,66500
5,2,75.0,9000,1,1,3,3,0,4,0,21,2,2,0,5,8,5,2007,2007,1,1,5,5,3,0.0,1,4,2,1,2,0,2,64,6,0,1120,1184,1,0,1,4,1184,1426,0,2610,0,0,2,1,4,1,0,11,0,1,2,3,2007.0,0,2,550,5,5,2,208,364,0,0,0,0,4,4,5,0,8,2007,3,5,303477
0,5,94.0,25286,1,1,3,1,0,4,1,11,2,2,0,2,4,5,1963,1963,1,1,6,10,3,0.0,2,4,2,2,2,1,0,633,6,0,431,1064,1,2,1,4,1040,0,0,1040,1,0,1,0,3,1,2,5,0,0,3,1,1963.0,3,2,648,5,5,2,0,0,0,0,0,0,4,4,5,0,1,2007,0,4,132250
5,5,74.0,8834,1,1,3,3,0,4,0,16,2,2,0,5,9,5,2004,2005,3,1,14,14,4,216.0,1,4,2,0,2,4,2,1170,6,0,292,1462,1,0,1,4,1462,762,0,2224,1,0,2,1,4,1,0,10,0,1,2,1,2004.0,0,3,738,5,5,2,184,0,0,0,0,0,4,4,5,0,6,2009,0,4,350000
9,5,88.0,11782,1,1,0,3,0,4,0,19,2,2,0,6,5,7,1961,1995,1,1,6,6,3,0.0,2,4,1,2,2,0,0,899,6,0,210,1109,1,4,1,4,1155,0,0,1155,1,0,1,0,3,1,1,6,2,0,3,5,1987.0,3,2,576,5,5,2,192,0,0,0,0,0,4,2,3,400,6,2010,0,4,148000
0,5,70.04995836802665,7000,1,1,0,3,0,1,0,5,2,2,0,2,5,8,1978,2005,1,1,14,14,1,90.0,1,2,1,2,2,4,0,646,6,0,218,864,1,0,1,4,864,0,0,864,1,0,1,0,3,1,2,6,0,0,3,1,1978.0,3,1,336,5,5,2,0,0,0,0,0,0,4,1,5,0,7,2009,0,4,136500
0,5,60.0,7024,1,1,3,3,0,4,0,7,2,2,0,2,5,5,2005,2006,1,1,14,14,3,0.0,2,4,2,0,1,4,0,980,6,0,110,1090,1,2,1,4,1090,0,0,1090,1,0,1,1,2,1,2,5,0,0,3,1,2005.0,0,2,450,5,5,2,0,49,0,0,0,0,4,4,5,0,6,2007,0,4,157000
4,5,44.0,13758,1,1,0,3,0,1,0,23,2,2,0,0,7,5,1990,1991,1,1,6,6,1,117.0,1,2,1,1,2,2,3,902,6,0,254,1156,1,0,1,4,1187,530,0,1717,0,0,2,1,3,1,1,7,0,1,5,1,1990.0,2,2,400,5,5,2,168,36,0,0,0,0,4,4,5,0,4,2007,0,4,187500
5,5,70.04995836802665,9636,1,1,0,3,0,0,0,8,2,2,0,5,6,5,1992,1993,1,1,14,14,3,0.0,2,4,2,1,2,4,6,0,6,0,808,808,1,2,1,4,808,785,0,1593,0,0,2,1,3,1,2,7,0,1,5,3,1993.0,2,2,389,5,5,2,342,40,0,0,0,0,4,2,5,0,12,2009,0,4,178000
7,5,60.0,6204,1,1,3,0,0,4,0,18,2,2,0,3,4,5,1912,1950,1,1,15,15,3,0.0,1,4,2,2,3,4,6,0,6,0,795,795,1,4,0,4,954,795,481,2230,1,0,1,0,5,1,2,10,0,0,3,5,1997.0,3,1,440,5,2,2,0,188,0,0,0,0,4,4,5,0,3,2006,0,4,118500
0,5,65.0,7150,1,1,3,3,0,4,0,12,2,2,0,2,5,5,1967,1967,1,1,6,6,1,60.0,2,4,1,2,2,4,1,432,6,0,460,892,1,4,1,4,892,0,0,892,0,0,1,0,3,1,2,5,0,0,3,1,1967.0,2,1,288,5,5,2,0,0,0,0,0,0,4,1,5,0,7,2009,0,4,100000
11,2,50.0,5119,1,1,0,3,0,1,0,21,2,2,4,2,9,5,1999,2000,1,1,8,8,1,60.0,1,4,2,0,2,0,2,1238,6,0,460,1698,1,0,1,4,1709,0,0,1709,1,0,2,0,2,1,1,5,0,1,5,1,1999.0,0,2,506,5,5,2,97,65,0,0,0,0,4,4,5,0,1,2008,1,0,328900
10,5,70.0,8393,1,1,3,3,0,0,0,12,2,2,2,2,5,5,1959,2005,1,1,8,8,1,122.0,2,4,1,2,2,4,3,528,6,0,1098,1626,1,0,1,4,1712,0,0,1712,0,0,2,0,4,2,2,8,0,0,3,1,2005.0,0,2,588,5,5,2,272,54,0,0,0,0,4,4,5,0,6,2006,0,3,145000
4,5,59.0,16466,1,1,0,3,0,4,0,7,2,2,0,0,5,7,1955,1955,1,1,8,8,3,0.0,2,2,2,2,2,4,6,0,6,0,816,816,1,4,1,4,872,521,0,1393,0,0,1,1,3,1,2,8,0,0,3,1,1955.0,3,1,300,5,5,2,121,0,0,0,265,0,4,4,5,0,4,2008,0,4,135500
0,5,95.0,15865,1,1,0,3,0,4,1,12,2,2,0,2,8,6,1970,1970,0,5,15,15,3,0.0,1,2,2,2,1,1,0,351,5,823,1043,2217,1,0,1,4,2217,0,0,2217,1,0,2,0,4,1,1,8,0,1,5,1,1970.0,3,2,621,5,5,2,81,207,0,0,224,0,4,4,5,0,10,2007,0,4,268000
0,5,128.0,12160,1,1,3,3,0,4,0,12,1,2,0,2,6,4,1953,1953,3,1,15,15,1,90.0,2,4,1,2,2,4,1,1024,6,0,481,1505,1,0,1,4,1505,0,0,1505,1,0,1,0,2,1,2,6,0,1,5,1,1953.0,2,2,505,5,5,2,0,0,0,162,0,0,4,4,5,0,2,2009,0,4,149500
4,5,60.0,8064,1,1,3,3,0,0,0,12,0,2,0,0,5,7,1949,2006,1,1,8,8,3,0.0,2,2,1,2,2,2,6,0,6,0,672,672,1,0,1,4,672,252,0,924,0,0,1,0,3,1,2,6,0,1,4,5,2003.0,3,2,576,5,5,2,0,0,0,0,0,0,4,2,3,2000,7,2007,0,4,122900
5,5,70.0,11184,1,1,3,3,0,4,0,19,2,2,0,5,6,5,1978,1978,3,1,6,6,1,92.0,2,4,1,2,2,4,3,226,5,500,192,918,1,2,1,4,918,765,0,1683,0,0,2,1,3,1,2,7,0,1,5,1,1978.0,2,2,440,5,5,2,243,0,0,0,0,0,4,4,5,0,7,2009,0,4,172500
0,5,70.0,8414,1,1,3,3,0,4,0,19,2,2,0,2,6,8,1963,2003,3,1,6,6,3,0.0,2,4,1,2,2,4,2,663,6,0,396,1059,1,4,1,4,1068,0,0,1068,0,1,1,0,3,1,2,6,0,0,3,1,1963.0,2,1,264,5,5,2,192,0,0,0,0,0,4,2,5,0,2,2006,0,4,154500
0,5,70.04995836802665,13284,1,1,3,3,0,4,0,19,4,2,0,2,5,5,1954,1954,1,1,15,10,3,0.0,2,4,2,1,2,2,1,1064,6,0,319,1383,1,4,1,4,1383,0,0,1383,1,0,1,0,3,1,2,6,0,1,2,1,1954.0,3,1,354,5,5,2,511,116,0,0,0,0,4,0,5,0,6,2008,0,4,165000
10,5,64.0,7018,1,1,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,10,10,3,0.0,2,4,3,5,5,3,4,0,4,0,0,0,1,4,1,4,1535,0,0,1535,0,0,2,0,4,2,2,8,0,0,3,1,1979.0,3,2,400,5,5,2,0,0,0,0,0,0,4,4,5,0,6,2009,0,2,118858
5,5,71.0,7056,1,1,3,3,0,4,0,12,2,2,0,5,6,5,1963,1963,3,1,6,6,1,415.0,2,4,1,2,2,4,1,400,6,0,380,780,1,4,1,4,983,813,0,1796,1,0,1,1,4,1,2,8,0,1,5,1,1963.0,2,2,483,5,5,2,0,50,0,0,0,0,4,4,5,0,10,2008,0,4,140000
1,7,50.0,8765,1,0,3,3,0,4,0,9,2,2,0,2,4,6,1936,1950,1,1,15,15,3,0.0,2,4,0,2,2,4,0,285,6,0,666,951,1,0,0,4,951,0,0,951,0,0,1,0,2,1,2,6,0,0,3,5,1936.0,3,1,327,5,5,2,0,28,0,0,0,0,4,4,5,0,4,2006,0,0,106500
10,5,64.0,7018,1,1,3,3,0,4,0,20,1,2,2,5,5,5,1979,1979,1,1,10,10,3,0.0,2,4,3,5,5,3,4,0,4,0,0,0,1,4,1,4,1120,1120,0,2240,0,0,2,0,6,2,2,12,0,0,3,5,1979.0,3,2,528,5,5,2,154,0,0,0,0,0,4,4,5,0,6,2009,0,2,142953
0,5,100.0,12919,1,1,0,3,0,4,0,16,2,2,0,2,9,5,2009,2010,3,1,14,14,4,760.0,0,4,2,0,2,1,2,2188,6,0,142,2330,1,0,1,4,2364,0,0,2364,1,0,2,1,2,1,0,11,0,2,2,1,2009.0,0,3,820,5,5,2,0,67,0,0,0,0,4,4,5,0,3,2010,3,5,611657
0,5,65.0,6993,1,1,3,3,0,4,0,19,1,2,0,2,5,7,1961,1994,1,1,6,10,3,0.0,2,4,1,2,2,4,1,465,6,0,447,912,1,4,1,4,1236,0,0,1236,0,0,1,0,3,1,2,6,0,1,5,1,1961.0,3,1,288,5,5,2,0,0,0,0,0,0,4,4,5,0,6,2006,0,4,135000
0,5,70.04995836802665,7340,1,1,0,3,0,4,0,12,2,2,0,2,4,6,1971,1971,1,1,6,6,3,0.0,2,4,1,2,2,4,0,322,6,0,536,858,1,4,1,4,858,0,0,858,0,0,1,0,2,1,2,4,0,0,3,5,1979.0,3,1,684,5,5,2,0,0,0,0,0,0,4,4,5,0,6,2007,0,4,110000
0,5,64.0,8712,1,1,0,3,0,4,0,12,2,2,0,2,5,7,1957,2000,3,1,8,8,3,0.0,2,2,1,2,2,2,1,860,6,0,132,992,1,4,1,4,1306,0,0,1306,1,0,1,0,2,1,2,5,0,0,3,5,1968.0,3,1,756,5,5,2,0,0,0,0,0,0,4,4,5,0,5,2009,0,4,153000
5,5,63.0,7875,1,1,3,3,0,4,0,8,2,2,0,5,7,5,2003,2003,1,1,14,14,3,0.0,1,4,2,1,2,4,6,0,6,0,783,783,1,0,1,4,807,702,0,1509,0,0,2,1,3,1,1,8,0,1,2,1,2003.0,0,2,393,5,5,2,0,75,0,0,0,0,4,4,5,0,7,2006,0,4,180000
0,5,50.0,14859,1,1,0,1,0,1,0,8,2,2,0,2,7,5,2006,2006,3,1,14,14,1,27.0,1,4,2,1,2,4,6,0,6,0,1670,1670,1,0,1,4,1670,0,0,1670,0,0,2,0,3,1,1,7,0,1,2,1,2006.0,2,3,690,5,5,2,144,60,0,0,0,0,4,4,5,0,8,2006,3,5,240000
0,5,70.04995836802665,6173,1,1,0,3,0,4,0,19,2,2,0,2,5,6,1967,1967,1,1,6,15,1,75.0,2,4,1,2,2,4,2,599,6,0,277,876,1,4,1,4,902,0,0,902,0,0,1,0,3,1,2,6,0,0,3,1,1967.0,3,1,288,5,5,2,0,0,0,0,0,0,4,2,5,0,8,2007,0,4,125500
0,5,80.0,9920,1,1,3,3,0,4,0,12,2,2,0,2,5,5,1954,1954,1,1,6,6,4,110.0,2,4,1,2,2,4,5,354,3,290,412,1056,1,4,1,4,1063,0,0,1063,1,0,1,0,3,1,2,6,0,0,3,1,1954.0,2,1,280,5,5,2,0,0,164,0,0,0,4,2,5,0,2,2010,0,4,128000
0,5,116.0,13501,1,1,0,3,0,0,0,21,2,2,0,2,8,5,2006,2006,1,1,14,14,4,208.0,1,4,2,1,2,4,2,63,6,0,1560,1623,1,0,1,4,1636,0,0,1636,1,0,2,0,3,1,1,8,0,1,2,1,2006.0,2,3,865,5,5,2,0,60,0,0,0,0,4,4,5,0,6,2007,0,4,255000
4,5,86.0,11500,1,1,0,3,0,4,0,6,2,2,0,0,7,7,1936,1987,1,1,3,3,3,0.0,1,4,1,1,2,4,5,223,6,0,794,1017,1,2,1,4,1020,1037,0,2057,0,0,1,1,3,1,1,6,0,1,2,1,1936.0,0,1,180,1,5,2,0,0,0,0,322,0,4,4,5,0,6,2006,0,4,250000
0,5,70.04995836802665,8885,1,1,0,2,0,4,1,11,2,2,0,2,5,5,1983,1983,1,1,6,6,3,0.0,2,4,1,1,2,0,1,301,0,324,239,864,1,4,1,4,902,0,0,902,1,0,1,0,2,1,2,5,0,0,3,1,1983.0,3,2,484,5,5,2,164,0,0,0,0,0,4,2,5,0,6,2006,0,4,131000
5,5,149.0,12589,1,1,1,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,14,14,3,0.0,1,4,2,1,2,4,6,0,6,0,742,742,1,0,1,4,742,742,0,1484,0,0,2,1,3,1,1,8,0,1,2,1,2005.0,0,2,390,5,5,2,36,24,0,0,0,0,4,4,5,0,6,2009,0,4,174000
10,5,80.0,11600,1,1,3,3,0,0,0,12,1,2,2,5,5,5,1960,1960,1,1,8,8,1,361.0,2,4,1,2,2,4,5,443,6,0,662,1105,1,4,1,0,1105,1169,0,2274,0,0,2,0,5,2,2,12,0,0,3,5,1960.0,3,2,480,5,5,2,0,0,0,0,0,0,4,4,5,0,1,2010,0,4,154300
0,5,70.04995836802665,9286,1,1,0,3,0,1,1,5,2,2,0,2,5,7,1977,1989,1,1,6,10,3,0.0,2,4,1,1,1,0,0,196,6,0,1072,1268,1,4,1,4,1268,0,0,1268,0,0,1,1,3,1,1,5,0,0,3,5,1978.0,3,1,252,5,5,2,173,0,0,0,0,0,4,4,5,0,10,2009,0,4,143500
1,7,51.0,6120,1,1,3,3,0,4,0,3,2,2,0,2,5,7,1925,1950,1,1,8,8,3,0.0,2,4,0,2,2,4,5,489,6,0,279,768,1,4,0,4,1015,0,0,1015,0,0,1,0,3,1,2,6,1,0,3,5,1925.0,3,1,450,5,5,2,0,0,112,0,120,0,4,2,3,620,7,2006,0,0,88000
10,4,82.0,6270,1,1,3,1,0,4,0,6,2,2,2,5,5,6,1949,1950,1,1,8,8,3,0.0,2,4,1,2,2,4,1,284,6,0,717,1001,1,4,0,0,1001,1001,0,2002,0,0,2,0,4,2,2,8,0,0,3,0,1949.0,3,3,871,5,5,2,0,0,0,0,0,0,4,4,5,0,8,2007,0,4,145000
13,2,30.0,3000,1,2,3,3,0,4,0,21,2,2,4,5,6,5,2009,2009,1,1,14,14,4,76.0,1,4,2,1,2,0,2,294,6,0,318,612,1,0,1,4,612,612,0,1224,0,0,2,1,2,1,1,4,0,0,3,5,2009.0,2,2,528,5,5,2,0,234,0,0,0,0,4,4,5,0,6,2009,3,5,173733
13,7,21.0,2001,1,1,3,3,0,4,0,10,2,2,3,5,4,5,1970,1970,1,1,5,5,1,80.0,2,4,1,2,2,4,6,0,6,0,546,546,1,1,1,4,546,546,0,1092,0,0,1,1,3,1,2,6,0,0,3,1,1970.0,3,1,286,5,5,2,0,0,0,0,0,0,4,4,5,0,1,2007,0,4,75000
0,1,50.0,9000,1,1,3,3,0,4,0,9,2,2,0,2,2,3,1949,1950,1,1,0,0,3,0.0,2,4,1,2,2,0,1,50,6,0,430,480,1,4,0,0,480,0,0,480,1,0,0,0,1,1,2,4,0,0,3,5,1958.0,3,1,308,5,5,2,0,0,0,0,0,0,4,4,5,0,10,2006,0,0,35311
0,5,70.04995836802665,17140,1,1,3,3,0,4,0,7,2,2,0,2,4,6,1956,1956,1,1,14,14,3,0.0,2,4,1,2,2,4,0,1059,6,0,75,1134,1,0,1,0,1229,0,0,1229,0,0,1,0,3,1,2,6,0,0,3,1,1956.0,2,1,284,5,5,2,0,0,0,0,0,0,4,4,5,0,4,2009,0,4,135000
5,5,103.0,13125,1,1,0,3,0,0,0,20,2,2,0,5,7,5,1991,1991,1,1,6,6,3,0.0,1,4,2,0,2,2,1,48,2,634,422,1104,1,0,1,4,912,1215,0,2127,1,0,2,1,4,1,1,8,0,1,5,1,1991.0,2,3,833,5,5,2,72,192,224,0,0,0,4,0,5,0,11,2007,0,4,238000
0,5,87.0,11029,1,1,0,3,0,0,0,12,2,2,0,2,6,8,1958,2002,3,1,8,8,3,0.0,0,4,1,1,2,4,0,528,1,411,245,1184,1,0,1,4,1414,0,0,1414,1,0,1,0,3,1,2,6,1,1,5,1,1990.0,3,2,601,5,5,2,0,51,0,0,190,0,4,4,5,0,5,2008,0,4,176500
5,5,70.0,8462,1,1,0,3,0,4,0,20,2,2,0,5,6,5,1994,1994,1,1,6,6,1,105.0,1,2,2,1,1,4,2,814,6,0,114,928,1,0,1,4,936,785,0,1721,0,1,2,1,3,1,1,7,0,0,3,1,1994.0,2,2,471,5,5,2,300,87,0,0,0,0,4,4,5,0,7,2007,0,4,201000
10,5,67.0,8777,1,1,3,3,0,4,0,7,1,2,2,0,5,7,1900,2003,1,1,8,8,3,0.0,2,4,1,2,2,4,0,1084,6,0,188,1272,1,2,1,4,1272,928,0,2200,2,0,2,2,4,2,2,9,0,0,3,6,1978.0,1,0,0,3,3,0,0,70,0,0,0,0,4,0,5,0,9,2008,0,4,145900
0,5,65.0,10237,1,1,3,3,0,4,0,8,6,2,0,2,6,5,2005,2006,1,1,14,14,3,0.0,1,4,2,1,2,4,2,28,6,0,1288,1316,1,0,1,4,1316,0,0,1316,0,0,2,0,3,1,1,6,0,1,2,1,2005.0,0,2,397,5,5,2,100,0,0,23,0,0,4,4,5,0,10,2006,3,5,169990
11,5,50.0,8012,1,1,3,3,0,4,0,20,2,2,4,2,6,5,1993,1994,1,1,10,10,3,0.0,1,4,2,1,2,4,3,165,2,841,598,1604,1,0,1,4,1617,0,0,1617,1,0,2,0,2,1,1,5,0,1,1,1,1993.0,2,2,533,5,5,2,0,69,0,0,0,0,4,4,5,0,7,2008,0,4,193000
0,5,79.0,10240,1,1,3,3,0,4,0,14,2,2,0,2,6,6,1980,1980,1,1,10,10,1,157.0,2,2,1,1,2,4,1,625,3,1061,0,1686,1,4,1,4,1686,0,0,1686,1,0,2,0,3,1,2,7,0,1,5,1,1980.0,3,2,612,5,5,2,384,131,0,0,0,0,4,4,5,0,5,2006,0,4,207500
0,5,70.04995836802665,15611,1,1,0,3,0,0,0,14,2,2,0,2,5,6,1977,1977,1,1,14,14,3,0.0,2,4,2,1,2,0,0,767,3,93,266,1126,1,4,1,4,1126,0,0,1126,0,1,2,0,3,1,0,6,0,0,3,1,1977.0,2,2,540,5,5,2,180,0,0,0,0,0,4,4,5,0,3,2008,0,0,175000
5,5,93.0,11999,1,1,3,3,0,4,0,16,2,2,0,5,8,5,2003,2004,3,1,14,14,1,340.0,1,4,2,1,2,4,6,0,6,0,1181,1181,1,0,1,4,1234,1140,0,2374,0,0,2,1,4,1,0,10,0,1,2,3,2003.0,0,3,656,5,5,2,104,100,0,0,0,0,4,4,5,0,5,2007,0,4,285000
5,5,70.04995836802665,9900,1,1,3,3,0,4,0,14,1,2,0,5,7,5,1968,1968,1,1,8,8,1,342.0,2,4,1,2,2,4,1,552,6,0,280,832,1,2,1,4,1098,880,0,1978,0,0,2,1,4,1,2,9,0,1,2,1,1968.0,2,2,486,5,5,2,0,43,0,0,0,0,4,0,5,0,4,2008,0,4,176000
0,5,70.04995836802665,11838,1,1,3,3,0,4,0,5,2,2,0,2,8,5,2001,2001,3,1,14,14,3,0.0,1,4,2,1,2,0,6,0,6,0,1753,1753,1,0,1,4,1788,0,0,1788,0,0,2,0,3,1,0,7,0,1,5,1,2001.0,2,2,522,5,5,2,202,151,0,0,0,0,4,4,5,0,6,2009,0,4,236500
5,5,70.04995836802665,13006,1,1,0,3,0,0,0,8,2,2,0,5,7,5,1997,1997,1,1,6,6,1,285.0,2,4,2,1,2,4,6,0,6,0,964,964,1,2,1,4,993,1243,0,2236,0,0,2,1,4,1,1,8,0,1,5,3,1997.0,0,2,642,5,5,2,0,0,0,0,0,0,4,4,5,0,11,2006,0,4,222000
0,5,73.0,8925,1,1,0,1,0,4,0,23,2,2,0,2,8,5,2007,2007,1,1,14,14,3,0.0,1,4,2,1,2,0,2,16,6,0,1450,1466,1,0,1,4,1466,0,0,1466,0,0,2,0,3,1,1,7,0,0,3,1,2007.0,0,3,610,5,5,2,100,18,0,0,0,0,4,4,5,0,7,2009,0,4,201000
0,5,70.0,9100,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1965,1965,1,1,14,14,3,0.0,2,4,1,2,2,4,1,338,5,466,121,925,1,0,1,4,925,0,0,925,0,1,1,0,2,1,2,5,0,0,3,5,1965.0,3,1,429,5,5,2,0,0,0,0,0,0,4,1,5,0,7,2009,0,4,117500
0,5,84.0,11670,1,1,0,3,0,0,0,21,8,2,0,2,9,5,2006,2006,3,1,14,7,4,302.0,0,4,2,0,1,4,6,0,6,0,1905,1905,1,0,1,4,1905,0,0,1905,0,0,2,0,3,1,0,8,0,1,2,1,2006.0,0,3,788,5,5,2,0,191,0,0,0,0,4,4,5,0,3,2007,0,4,320000
0,5,63.0,8487,1,1,3,3,0,2,0,5,2,2,0,2,7,5,2004,2004,1,1,14,14,1,210.0,1,4,2,1,2,0,2,20,6,0,1480,1500,1,0,1,4,1500,0,0,1500,0,0,2,0,3,1,1,6,0,0,3,1,2004.0,2,2,570,5,5,2,192,36,0,0,0,0,4,4,5,0,8,2009,0,4,190000
0,5,313.0,27650,1,1,1,1,0,4,1,12,3,2,0,2,7,7,1960,2007,0,5,15,15,3,0.0,2,4,1,1,2,1,2,425,6,0,160,585,1,0,1,4,2069,0,0,2069,1,0,2,0,4,1,1,9,0,1,2,1,1960.0,2,2,505,5,5,2,0,0,0,0,0,0,4,4,5,0,11,2008,0,4,242000
1,5,52.0,5825,1,1,0,3,0,4,0,3,2,2,0,2,4,5,1926,1953,1,1,8,8,1,108.0,2,2,2,3,2,2,6,0,6,0,600,600,1,2,1,4,747,0,0,747,0,0,1,0,1,1,2,5,0,0,3,5,1953.0,3,2,528,5,5,2,0,0,32,0,0,0,4,4,5,0,6,2006,0,4,79900
0,5,67.0,10083,1,1,3,3,0,4,0,20,2,2,0,2,7,5,2003,2003,1,1,14,14,3,103.68526170798899,1,4,2,1,2,4,2,833,6,0,343,1176,1,0,1,4,1200,0,0,1200,1,0,2,0,2,1,1,5,0,0,3,1,2003.0,2,2,555,5,5,2,0,41,0,0,0,0,4,4,5,0,8,2009,0,4,184900
5,5,75.0,9675,1,1,3,3,0,4,0,21,2,2,0,5,7,5,2005,2005,1,1,14,14,3,0.0,1,4,2,1,2,2,2,341,6,0,772,1113,1,0,1,4,1113,858,0,1971,0,0,2,1,3,1,1,8,0,1,2,1,2005.0,2,2,689,5,5,2,0,48,0,0,0,0,4,4,5,0,2,2009,0,4,253000
5,5,73.0,8760,1,1,3,3,0,4,0,5,2,2,0,5,7,5,2006,2006,1,1,14,14,3,0.0,1,4,2,1,1,2,2,464,6,0,927,1391,1,0,1,4,1391,571,0,1962,0,0,2,1,3,1,1,7,0,0,3,1,2006.0,2,3,868,5,5,2,0,90,0,0,0,0,4,4,5,0,8,2006,3,5,239799
6,5,70.04995836802665,24090,1,1,3,3,0,4,0,4,2,2,0,5,7,7,1940,1950,1,1,8,8,3,0.0,2,2,1,2,2,2,6,0,6,0,1032,1032,1,0,1,4,1207,1196,0,2403,0,0,2,0,4,1,2,10,0,2,5,1,1940.0,3,1,349,5,5,2,56,0,318,0,0,0,4,4,5,0,6,2010,6,4,244400
10,5,55.0,12640,1,1,0,3,0,4,0,11,2,2,2,2,6,5,1976,1976,1,1,10,10,3,0.0,2,4,1,2,2,1,5,936,3,396,396,1728,1,4,1,4,1728,0,0,1728,0,0,2,0,4,2,2,8,0,0,3,1,1976.0,3,2,574,5,5,2,40,0,0,0,0,0,4,4,5,0,7,2006,0,4,150900
5,5,70.04995836802665,8755,1,1,0,3,0,2,0,8,8,2,0,5,7,5,1999,1999,1,1,14,14,1,298.0,1,4,2,1,2,4,0,772,6,0,220,992,1,0,1,4,1022,1038,0,2060,1,0,2,1,3,1,1,8,0,1,5,3,1999.0,2,2,390,5,5,2,0,0,0,168,0,0,4,0,5,0,6,2009,0,4,214000
10,5,42.0,7711,1,1,0,3,0,4,0,7,2,2,2,2,4,3,1977,1977,1,1,8,8,3,0.0,2,4,2,1,2,1,2,1440,6,0,0,1440,1,4,1,4,1440,0,0,1440,2,0,2,0,4,2,2,8,0,0,3,6,1978.0,1,0,0,3,3,0,321,0,0,0,0,0,4,4,5,0,8,2007,11,0,150000
10,5,100.0,25000,1,1,3,2,0,4,0,11,2,2,2,2,5,4,1967,1967,1,1,6,10,3,0.0,2,4,1,2,2,0,6,0,6,0,1632,1632,1,4,1,4,1632,0,0,1632,0,0,2,0,4,2,2,8,0,0,3,1,1967.0,3,2,576,5,5,1,0,0,0,0,0,0,4,4,5,0,6,2007,0,4,143000
0,5,70.04995836802665,14375,1,1,0,3,2,1,0,23,2,2,0,7,6,6,1958,1958,1,1,6,6,1,541.0,2,4,1,2,2,4,2,111,5,354,354,819,1,2,1,0,1344,0,0,1344,0,1,1,0,3,1,1,7,0,1,2,2,1958.0,2,2,525,5,5,2,0,118,0,0,233,0,4,4,5,0,1,2009,6,0,137500
4,7,98.0,8820,1,1,3,3,0,0,0,17,2,2,0,0,5,6,1890,1996,3,1,14,14,3,0.0,2,4,0,2,2,4,3,1088,6,0,0,1088,1,4,1,4,1188,561,120,1869,0,0,1,0,2,1,2,7,0,0,3,5,1963.0,3,2,456,5,5,2,48,0,244,0,0,0,4,3,5,0,9,2009,0,4,124900
8,5,70.0,8163,1,1,3,3,0,4,0,12,2,2,0,7,5,6,1959,1959,1,1,6,6,1,128.0,2,2,1,2,2,0,0,748,1,294,102,1144,1,4,1,4,1144,0,0,1144,1,0,1,0,3,1,2,6,0,1,5,1,1959.0,2,1,796,5,5,2,86,0,0,0,0,0,4,4,5,0,3,2006,0,4,143000
0,5,85.0,14536,1,1,3,3,0,4,0,23,2,2,0,2,8,5,2002,2003,3,1,14,14,1,236.0,1,4,2,1,2,0,2,1300,6,0,316,1616,1,0,1,4,1629,0,0,1629,1,0,2,0,3,1,1,9,0,1,2,1,2002.0,0,3,808,5,5,2,0,252,0,0,0,0,4,4,5,0,11,2007,0,4,270000
5,5,65.0,14006,1,1,0,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,1,14,14,1,144.0,1,4,2,1,2,3,6,0,6,0,936,936,1,0,1,4,936,840,0,1776,0,0,2,1,3,1,1,7,0,1,5,1,2002.0,2,2,474,5,5,2,144,96,0,0,0,0,4,4,5,0,2,2006,0,4,192500
0,5,78.0,9360,1,1,3,3,0,4,0,14,2,2,0,2,6,7,1972,2006,3,1,10,10,3,0.0,2,4,1,2,2,4,0,982,6,0,179,1161,1,4,1,4,1381,0,0,1381,1,0,1,1,3,1,1,5,0,1,5,1,1972.0,2,2,676,5,5,2,0,0,0,0,0,0,4,4,5,0,3,2010,0,4,197500
